input,model,top0,top1,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top2,top3,top4,top5,top6,top7,top8,top9,right
零存整取断存能否补存,topic,零存整取咋个续期,“陆港通龙卡”能否带存折（卡折并用）,储蓄卡两年没用了能收到转账吗,个人网银中能否向E账户存入定期,“陆港通龙卡”建行账户能否透支,“出国惠”有什么优惠活动,零存整取可不可以提前支取,提示“0250B2114034ERROR:客户的证件号码有误或姓名不符”怎么办,注册网上银行提示“0250B2114043客户输入的证件号码不正确”，怎么办,“陆港通龙卡”能否提供对账单,什么是速盈的“未付收益”,手机信用卡支付时输错了有效期或CVV2/CVC2/CVN2号码，怎么办,零存整取提前支取咋个计息,零存整取存单咋个销户,我的定期储种到期了，会给我发送短信提醒吗？,申请“陆港通龙卡”后能否立即领卡,借记卡存钱收不收手续费,咨询咋个代他人销户零存整取账户,零存整取到期忘记支取咋个办,乐当家理财卡（金卡/白金卡）在到期换卡期间能否继续使用,wrong
零存整取断存能否补存,dssm,手机银行收款人登记簿,附近有哪些营业网点,手机银行咋安装,刷脸进门说明,外汇买卖的点差说明,聚财说明,请您帮我下载安装手机银行,结算通套餐的说明,手机银行都能干嘛,基金定投的说明,社会保障卡说明,盗刷说明,保险类别说明,3Q,手机银行如何安装,安装手机银行,怎么安装手机银行,怎样避免被骗,怎么避免上当,手机银行安全性说明,wrong
零存整取断存能否补存,tfidf,会帮存钱,,,,,,,,,,,,,,,,,,,,wrong
零存整取的存款证明收取手续费吗,topic,存折销户是否收取手续费,存折取款要收手续费吗,借记卡存钱要收手续费吗,再境外取款手续费如何收取,转账收手续费吗,分期手续费怎么收取？,怎么收取境外取款手续费,现金分期付款的手续费率是多少？如何收取？,借记卡销户时收手续费吗,转账手续费是什么,转账需要手续费吗,购汇还款是否需要手续费,借记卡销户收取手续费吗,存折取款有手续费吗,存折取款手续费怎么收的,储蓄卡销户是否收取手续费,补打存折的交易明细是否收取手续费,手续费怎么收取？,转账要收手续费吗,存折取款手续费是多少,wrong
零存整取的存款证明收取手续费吗,dssm,“悦生活”的网址,什么是“悦生活”,自助区电话银行可不可以打客服电话,自助区电话银行可不可以打客服热线,保险类别是什么,保险类别有哪些,保险类别,什么是保险类别？,万事达卡的应用范围,电话银行的密码锁了咋整,实物金价目表,实物金价格表,手机银行咋个充流量,手机银行充流量的具体步骤,手机银行怎样充流量,手机银行如何充流量,手机银行充流量,手机银行怎么充流量,如何在手机银行充流量？,3Q,wrong
零存整取的存款证明收取手续费吗,tfidf,手续费收取,收取境外取现手续费,跨行资金归集收取手续费,账户贵金属交易是否收取手续费,黄金份额交易是否收取手续费,收取代理金交易手续费,预借现金是否会收取手续费,补打存单交易明细是否收取手续费,存单销户是否收取手续费,公益捐款是否收取手续费,购车分期手续费计算收取,•鑫菁英教育分期手续费收取,账户商品交易是否收取手续费,蓝豹百大龙卡联名卡贵宾卡手续费收取,留学慧分期手续费收取,蓝豹百大龙卡联名卡贵宾卡收取手续费,分期手续费收取,储蓄账户密码解锁是否收取手续费,手续费计算收取,基金定投是否收取手续费,wrong
零存整取的存款证明是免费的吗,topic,零存整取的存期是固定的吗,什么是零存整取,零存整取提前支取有什么坏处,关于零存整取的存期,零存整取提前支取有什么影响,什么是整存整取,零存整取的存期有几类,零存整取一般存期是多久,整存整取指的是什么,为什么选择零存整取,使用零存整取有哪些便利,零存整取的期限,零存整取的存期是多久,零存整取的存期包括哪些,什么是定活两便,零存整取的特点,零存整取有几种可选择的存期,零存整取能够提前支取吗,零存整取存期都有哪些,零存整取能提前支取吗,wrong
零存整取的存款证明是免费的吗,dssm,如何在手机银行充流量？,手机银行咋安装,人工服务在哪里？,保险类别说明,电话银行定义说明,手机银行收款人登记簿,你今年多大了,二代网银盾侧面滑动键的用途,手机银行咋下载,咋下载手机银行,手机银行安全性说明,在哪里下载手机银行,帮忙叫一下大堂经理,境外银行在哪里,3Q,大堂经理在哪？,大堂经理在哪,闸机在哪里,手机银行在哪里下载安装,手机银行都能干嘛,wrong
零存整取的存款证明是免费的吗,tfidf,会帮存钱,,,,,,,,,,,,,,,,,,,,wrong
零存整取的存款证明手续费是怎么计算的,topic,境外取款的手续费是怎么计算的,账单分期的手续费是怎么计算的,借记卡境外取款手续费怎么计算,借记卡境外取款怎么计算手续费,零存整取提前支取利息如何计算,外币存款利息如何进行计算,购车分期手续费怎么计算，如何收取？,大额存单提前支取利息计算标准是不变的吗,零存整取的存款证明手续费是多少？,零存整取到期支取如何计算利息,因退货需提前终止消费分期，手续费如何计算,AA收款游客短信付款的手续费是如何计算的？ ,零存整取提前取款的利息怎么计算,零存整取提前支取的话利息是如何计算的,境外取款手续费的计算规则是什么,如何计算零存整取提前支取的利息,整存整取的存期如何计算,手续费怎么计算，如何收取？,零存整取提前支取，利息的计算方式,定活两便的利息怎么计算,wrong
零存整取的存款证明手续费是怎么计算的,dssm,如何在手机银行充流量？,手机银行咋安装,什么叫大额存单,手机银行咋个充流量,手机银行充流量的具体步骤,手机银行怎么充流量,手机银行怎样充流量,手机银行充流量,手机银行如何充流量,手机银行收款人登记簿,理财卡如何升级,境外银行在哪里,帮忙叫一下大堂经理,3Q,保险类别说明,自助区电话银行可不可以打客服电话,自助区电话银行可不可以打客服热线,什么叫“建行金”实物黄金,什么叫龙支付,什么叫电子支付,wrong
零存整取的存款证明手续费是怎么计算的,tfidf,分期付款手续费,基金定投手续费限制,计算基金手续费,预借现金有无手续费,预借现金手续费金额,中行跨行取现手续费,兴业银行异地跨行取现手续费,计算某只基金交易所需支付手续费,拉卡拉还款手续费,基金定投到期赎回手续费,ATMCRS他行卡取现手续费,境外取现手续费计算,银星国际速汇手续费,平安银行异地跨行取现手续费,黄金定投手续费,外汇汇款手续费 ,因退货需提前终止消费分期手续费计算,快贷支用是否手续费,特约取现手续费,境内外币通存通兑手续费,wrong
零存整取的存款证明资费标准,topic,国债的手续费资费标准,挂失资费标准,我的白金卡是银联单币种卡，升级后是否也具备自动购汇及免收外汇兑换手续费？,大额存单提前支取利息计算标准是不变的吗,开立存折收费标准,原来已经开立的借记卡和活期存折，分类后算做几类账户,外币存款利率的查询方法,补打存折的交易明细是否收取手续费,存折销户是否收取手续费,存折取款手续费怎么收的,存折取款是怎么收费的,境外ATM查询资费标准,换折的资费情况,存折取款的收费标准,借记卡资费情况,银联在线网上跨行还款手续费资费标准,零存整取存单销户有哪些方式,零存整取存单销户的方式,零存整取存单销户的步骤,零存整取存单销户的具体操作,wrong
零存整取的存款证明资费标准,dssm,“悦生活”的网址,什么是“悦生活”,保险类别,自助区电话银行可不可以打客服热线,龙卡通-生肖卡的客户群,财富之星客户群,手机银行咋个充流量,手机银行充流量的具体步骤,手机银行怎样充流量,手机银行如何充流量,手机银行充流量,手机银行怎么充流量,3Q,实物金价目表,实物金价格表,感激涕零,自助区电话银行可不可以打客服电话,什么是保险类别？,保险类别是什么,保险类别有哪些,wrong
零存整取的存款证明资费标准,tfidf,凭证式国债计息标准,麒丰龙卡年费标准,龙卡标准白金信用卡升级为之后优点,风险评估标准,北京城市学院龙卡年费标准,标准白金信用卡权益,升级白金卡年费标准,理财卡年费标准,标准白金信用卡年费标准,港澳台旅行卡年费标准,公务卡年费标准,基金交易资费标准,芭比美丽卡年费标准,标准白金信用卡,龙卡标准IC白金信用卡可享受权益,陆港通龙卡管理资费标准,公积金联名卡年费标准,设置最低通知标准对外币账户也适用么,金管家服务费标准,标准白金信用卡申办条件,wrong
在东北方言中“贼漂亮”的“贼”是什么意思？ ,topic,借记卡很久没用了，如何确定是好的还是坏的,里面有啥好玩的,我是（一代/二代）网银盾或者通用盾用户，有什么方法可以转账的时候不需要用盾呢？,黄金积存是什么意思,你最喜欢金总唱的哪首歌,聚财有什么要注意的吗,境内个人是指什么意思,我可以设置特殊符号的别名吗？ ,CRS的意思是什么,什么时候叫到我得号,介绍一袭龙支付是个啥,“授业无忧”方案的主要内容是什么？,什么是“南商龙卡”,为什么我的地区与天气总显示在北京？,可玩的多不多,你的芳龄是多少,金总的歌你最喜欢哪一首,咋还没叫到我的号,所有龙卡通的有效期都是一样的吗,我的VISA卡掉在国外了,wrong
在东北方言中“贼漂亮”的“贼”是什么意思？ ,dssm,咨询自助区电话机能做什么,我可以快速搜索服务项目吗？,介绍一下顾问咨询服务,顾问咨询服务介绍,军人保障卡的特殊之处,你叫什么名字,“二代网银盾”介绍,你叫什么,咋下载手机银行,手机银行咋下载,电话银行定义说明,“出国惠”有什么特殊之处,可以在手机银行上充流量吗？,帮忙叫一下大堂经理,通知存款可以去哪里咨询,二代网银盾侧面滑动键的用途,在哪里下载手机银行,我遇到问题了,你能帮我吗,说明便捷签证,wrong
在东北方言中“贼漂亮”的“贼”是什么意思？ ,tfidf,在微信输入账号密码是否安全,乐当家理财卡金卡白金卡在境外银联标识自助取款机支取本地货币现金后结算时扣划何种币种,在境外旅游信用卡取现要求,在柜面大额取现,在ATMCRS打印存单,在电话银行缴纳过期公共事业费,在拉卡拉终端还款是否次数限制,在智慧柜员机查看外汇汇率,境内外网站消费是否计算在免年费消费次数内,为什么在ATMCRS储蓄账户余额没变,为什么地区与天气总显示在北京,在ATMCRS储蓄账户余额没变,在CRS存零钞,名下约定账户中两个账户尾号后四位一致账号在发送指令时区别这两个约定账户,零钞在CRS存,旅游行业在本国发展前景,鑫菁英教育分期可用于在教育培训机构支付学费,在上海银行短信补缴资讯欠费后立即生效,在境外联系国际金融业务分行,ATMCRS在电子现金账户取现,wrong
